T,mut_pct,evasion_type,threshold,fpr,tpr
150,5,evasion_pure,70.40340290437354,0.0,0.938
150,5,evasion_pure,69.80687540164554,0.0,0.945
150,5,evasion_pure,69.20971483596676,0.0,0.952
150,5,evasion_pure,68.61261017366127,0.0,0.986
150,5,evasion_pure,68.01637371287546,0.0,0.988
150,5,evasion_pure,67.41907502432439,0.0,0.991
150,5,evasion_pure,66.82390874094432,0.0,0.994
150,5,evasion_pure,66.2262135550188,0.0,0.999
150,5,evasion_pure,65.62893213772827,0.0,1.0
150,5,evasion_pure,4.164309428507575,0.001,1.0
150,5,evasion_pure,3.0,0.026,1.0
150,5,evasion_pure,2.3979400086720375,0.107,1.0
150,5,evasion_pure,1.7695510786217261,0.348,1.0
150,5,evasion_pure,1.1804560644581312,0.8,1.0
150,5,evasion_pure,0.585026652029182,0.992,1.0
150,5,evasion_pure,-0.0,1.0,1.0
150,5,evasion_pure,-inf,1.0,1.0
150,5,evasion_dilute,inf,0.0,0.0
150,5,evasion_dilute,80.54821356447572,0.0,0.001
150,5,evasion_dilute,79.3545777306509,0.0,0.003
150,5,evasion_dilute,78.7569619513137,0.0,0.004
150,5,evasion_dilute,78.16115090926274,0.0,0.011
150,5,evasion_dilute,77.56383735295924,0.0,0.013
150,5,evasion_dilute,76.96657624451305,0.0,0.015
150,5,evasion_dilute,76.37059040089729,0.0,0.02
150,5,evasion_dilute,75.77469071827414,0.0,0.053
150,5,evasion_dilute,75.17717835469689,0.0,0.063
150,5,evasion_dilute,74.58004425151024,0.0,0.066
150,5,evasion_dilute,73.98296666070122,0.0,0.069
150,5,evasion_dilute,73.38721614328027,0.0,0.134
150,5,evasion_dilute,72.79048498545737,0.0,0.141
150,5,evasion_dilute,72.19382002601611,0.0,0.142
150,5,evasion_dilute,71.59687947882418,0.0,0.151
150,5,evasion_dilute,71.0,0.0,0.224
150,5,evasion_dilute,70.40340290437354,0.0,0.236
150,5,evasion_dilute,69.80687540164554,0.0,0.244
150,5,evasion_dilute,69.20971483596676,0.0,0.249
150,5,evasion_dilute,68.61261017366127,0.0,0.353
150,5,evasion_dilute,68.01637371287546,0.0,0.368
150,5,evasion_dilute,67.41907502432439,0.0,0.384
150,5,evasion_dilute,66.82390874094432,0.0,0.396
150,5,evasion_dilute,66.2262135550188,0.0,0.515
150,5,evasion_dilute,65.62893213772827,0.0,0.532
150,5,evasion_dilute,65.03245202378113,0.0,0.539
150,5,evasion_dilute,64.4353339357479,0.0,0.556
150,5,evasion_dilute,63.83863199776503,0.0,0.656
150,5,evasion_dilute,63.242603971206975,0.0,0.662
150,5,evasion_dilute,62.6458915608526,0.0,0.682
150,5,evasion_dilute,62.04866248120408,0.0,0.691
150,5,evasion_dilute,61.45222529461218,0.0,0.777
150,5,evasion_dilute,60.85387196432176,0.0,0.783
150,5,evasion_dilute,60.258848401148214,0.0,0.794
150,5,evasion_dilute,59.6615435063954,0.0,0.81
150,5,evasion_dilute,59.06499684854634,0.0,0.864
150,5,evasion_dilute,58.46852108295774,0.0,0.874
150,5,evasion_dilute,57.872895201635195,0.0,0.882
150,5,evasion_dilute,57.274905478918534,0.0,0.891
150,5,evasion_dilute,56.67778070526608,0.0,0.926
150,5,evasion_dilute,56.081445469449726,0.0,0.935
150,5,evasion_dilute,55.48412615628832,0.0,0.937
150,5,evasion_dilute,54.88941028970075,0.0,0.945
150,5,evasion_dilute,54.29073003902417,0.0,0.96
150,5,evasion_dilute,53.694648630553374,0.0,0.965
150,5,evasion_dilute,53.097453220686006,0.0,0.971
150,5,evasion_dilute,52.5003129173816,0.0,0.972
150,5,evasion_dilute,51.903089986991944,0.0,0.987
150,5,evasion_dilute,51.30715308072277,0.0,0.988
150,5,evasion_dilute,50.709965388637485,0.0,0.989
150,5,evasion_dilute,49.51712641639125,0.0,0.995
150,5,evasion_dilute,47.72584215073632,0.0,0.997
150,5,evasion_dilute,47.13018179202067,0.0,0.999
150,5,evasion_dilute,44.14630178822382,0.0,1.0
150,5,evasion_dilute,4.164309428507575,0.001,1.0
150,5,evasion_dilute,3.0,0.026,1.0
150,5,evasion_dilute,2.3979400086720375,0.107,1.0
150,5,evasion_dilute,1.7695510786217261,0.348,1.0
150,5,evasion_dilute,1.1804560644581312,0.8,1.0
150,5,evasion_dilute,0.585026652029182,0.992,1.0
150,5,evasion_dilute,-0.0,1.0,1.0
150,5,evasion_dilute,-inf,1.0,1.0
200,0,evasion_pure,inf,0.0,0.0
200,0,evasion_pure,112.6382721639824,0.0,1.0
200,0,evasion_pure,4.030584087646019,0.002,1.0
200,0,evasion_pure,3.4341521813264824,0.003,1.0
200,0,evasion_pure,3.0,0.041,1.0
200,0,evasion_pure,2.221848749616356,0.161,1.0
200,0,evasion_pure,1.6382721639824072,0.463,1.0
200,0,evasion_pure,1.0457574905606752,0.885,1.0
200,0,evasion_pure,0.4559319556497244,0.997,1.0
200,0,evasion_pure,-0.146128035678238,1.0,1.0
200,0,evasion_pure,-inf,1.0,1.0
200,0,evasion_dilute,inf,0.0,0.0
200,0,evasion_dilute,112.6382721639824,0.0,1.0
200,0,evasion_dilute,4.030584087646019,0.002,1.0
200,0,evasion_dilute,3.4341521813264824,0.003,1.0
200,0,evasion_dilute,3.0,0.041,1.0
200,0,evasion_dilute,2.221848749616356,0.161,1.0
200,0,evasion_dilute,1.6382721639824072,0.463,1.0
200,0,evasion_dilute,1.0457574905606752,0.885,1.0
200,0,evasion_dilute,0.4559319556497244,0.997,1.0
200,0,evasion_dilute,-0.146128035678238,1.0,1.0
200,0,evasion_dilute,-inf,1.0,1.0
200,1,evasion_pure,inf,0.0,0.0
200,1,evasion_pure,112.6382721639824,0.0,0.799
200,1,evasion_pure,112.0423927129399,0.0,0.808
200,1,evasion_pure,111.44490555142168,0.0,0.814
200,1,evasion_pure,110.84771165561695,0.0,0.818
200,1,evasion_pure,110.2518119729938,0.0,0.993
200,1,evasion_pure,109.65560772631488,0.0,0.994
200,1,evasion_pure,107.86646109162979,0.0,1.0
200,1,evasion_pure,4.030584087646019,0.002,1.0
200,1,evasion_pure,3.4341521813264824,0.003,1.0
200,1,evasion_pure,3.0,0.041,1.0
200,1,evasion_pure,2.221848749616356,0.161,1.0
200,1,evasion_pure,1.6382721639824072,0.463,1.0
200,1,evasion_pure,1.0457574905606752,0.885,1.0
200,1,evasion_pure,0.4559319556497244,0.997,1.0
200,1,evasion_pure,-0.146128035678238,1.0,1.0
200,1,evasion_pure,-inf,1.0,1.0
200,1,evasion_dilute,inf,0.0,0.0
200,1,evasion_dilute,112.6382721639824,0.0,0.133
200,1,evasion_dilute,112.0423927129399,0.0,0.136
200,1,evasion_dilute,111.44490555142168,0.0,0.139
200,1,evasion_dilute,110.84771165561695,0.0,0.14
200,1,evasion_dilute,110.2518119729938,0.0,0.433
200,1,evasion_dilute,109.65560772631488,0.0,0.439
200,1,evasion_dilute,109.0584885673656,0.0,0.443
200,1,evasion_dilute,108.46218090492673,0.0,0.447
200,1,evasion_dilute,107.86646109162979,0.0,0.701
200,1,evasion_dilute,107.26841123481326,0.0,0.707
200,1,evasion_dilute,106.67162039656127,0.0,0.711
200,1,evasion_dilute,106.07468790850035,0.0,0.714
200,1,evasion_dilute,105.47755576649368,0.0,0.879
200,1,evasion_dilute,104.88272870434423,0.0,0.88
200,1,evasion_dilute,104.28483264215154,0.0,0.881
200,1,evasion_dilute,103.68824613894425,0.0,0.883
200,1,evasion_dilute,103.09097914578885,0.0,0.955
200,1,evasion_dilute,101.89619627904405,0.0,0.957
200,1,evasion_dilute,101.30102999566398,0.0,0.962
200,1,evasion_dilute,100.70333480973846,0.0,0.99
200,1,evasion_dilute,98.31695296176115,0.0,0.998
200,1,evasion_dilute,95.93181413825384,0.0,0.999
200,1,evasion_dilute,93.54363396687096,0.0,1.0
200,1,evasion_dilute,4.030584087646019,0.002,1.0
200,1,evasion_dilute,3.4341521813264824,0.003,1.0
200,1,evasion_dilute,3.0,0.041,1.0
200,1,evasion_dilute,2.221848749616356,0.161,1.0
200,1,evasion_dilute,1.6382721639824072,0.463,1.0
200,1,evasion_dilute,1.0457574905606752,0.885,1.0
200,1,evasion_dilute,0.4559319556497244,0.997,1.0
200,1,evasion_dilute,-0.146128035678238,1.0,1.0
200,1,evasion_dilute,-inf,1.0,1.0
200,10,evasion_pure,inf,0.0,0.0
200,10,evasion_pure,98.31695296176115,0.0,0.001
200,10,evasion_pure,95.93181413825384,0.0,0.006
200,10,evasion_pure,95.33348201944511,0.0,0.007
200,10,evasion_pure,94.73754891026957,0.0,0.009
200,10,evasion_pure,94.139661993429,0.0,0.01
200,10,evasion_pure,93.54363396687096,0.0,0.019
200,10,evasion_pure,92.94692155651659,0.0,0.02
200,10,evasion_pure,91.75202673363819,0.0,0.022
200,10,evasion_pure,91.15614457737684,0.0,0.044
200,10,evasion_pure,90.55909091793478,0.0,0.046
200,10,evasion_pure,89.96257350205937,0.0,0.047
200,10,evasion_pure,89.36552272983927,0.0,0.051
200,10,evasion_pure,88.76955107862173,0.0,0.095
200,10,evasion_pure,88.17198493577602,0.0,0.1
200,10,evasion_pure,87.57511836336893,0.0,0.11
200,10,evasion_pure,86.97881070093007,0.0,0.119
200,10,evasion_pure,86.38195190328791,0.0,0.188
200,10,evasion_pure,85.78515615195231,0.0,0.202
200,10,evasion_pure,85.1884249941294,0.0,0.217
200,10,evasion_pure,84.59176003468815,0.0,0.236
200,10,evasion_pure,83.99567862621736,0.0,0.332
200,10,evasion_pure,83.39794000867204,0.0,0.362
200,10,evasion_pure,82.80134291304557,0.0,0.384
200,10,evasion_pure,82.20481541031758,0.0,0.409
200,10,evasion_pure,81.60730304674034,0.0,0.528
200,10,evasion_pure,81.01144104312138,0.0,0.553
200,10,evasion_pure,80.4145392704915,0.0,0.582
200,10,evasion_pure,79.81815641205523,0.0,0.614
200,10,evasion_pure,79.22112552799726,0.0,0.705
200,10,evasion_pure,78.62342304294349,0.0,0.734
200,10,evasion_pure,78.02733440773389,0.0,0.757
200,10,evasion_pure,77.43062609038495,0.0,0.782
200,10,evasion_pure,76.83268266525182,0.0,0.844
200,10,evasion_pure,76.23732143627257,0.0,0.858
200,10,evasion_pure,75.64016451766011,0.0,0.872
200,10,evasion_pure,75.04383156952464,0.0,0.882
200,10,evasion_pure,74.4473317838878,0.0,0.926
200,10,evasion_pure,73.85078088734463,0.0,0.933
200,10,evasion_pure,73.25336580106242,0.0,0.944
200,10,evasion_pure,72.05998184499234,0.0,0.965
200,10,evasion_pure,71.46344155742847,0.0,0.97
200,10,evasion_pure,70.86646109162979,0.0,0.975
200,10,evasion_pure,70.27002571430044,0.0,0.977
200,10,evasion_pure,69.67366413907125,0.0,0.986
200,10,evasion_pure,69.0762380391713,0.0,0.989
200,10,evasion_pure,67.88272870434423,0.0,0.992
200,10,evasion_pure,67.28650945690606,0.0,0.994
200,10,evasion_pure,66.6903698325741,0.0,0.995
200,10,evasion_pure,66.09258863922541,0.0,0.996
200,10,evasion_pure,65.49620931694282,0.0,0.997
200,10,evasion_pure,64.89962945488244,0.0,0.998
200,10,evasion_pure,63.705533773838404,0.0,1.0
200,10,evasion_pure,4.030584087646019,0.002,1.0
200,10,evasion_pure,3.4341521813264824,0.003,1.0
200,10,evasion_pure,3.0,0.041,1.0
200,10,evasion_pure,2.221848749616356,0.161,1.0
200,10,evasion_pure,1.6382721639824072,0.463,1.0
200,10,evasion_pure,1.0457574905606752,0.885,1.0
200,10,evasion_pure,0.4559319556497244,0.997,1.0
200,10,evasion_pure,-0.146128035678238,1.0,1.0
200,10,evasion_pure,-inf,1.0,1.0
200,10,evasion_dilute,inf,0.0,0.0
200,10,evasion_dilute,94.73754891026957,0.0,0.002
200,10,evasion_dilute,93.54363396687096,0.0,0.005
200,10,evasion_dilute,91.75202673363819,0.0,0.006
200,10,evasion_dilute,91.15614457737684,0.0,0.01
200,10,evasion_dilute,89.36552272983927,0.0,0.011
200,10,evasion_dilute,88.76955107862173,0.0,0.013
200,10,evasion_dilute,88.17198493577602,0.0,0.014
200,10,evasion_dilute,86.97881070093007,0.0,0.015
200,10,evasion_dilute,86.38195190328791,0.0,0.018
200,10,evasion_dilute,85.78515615195231,0.0,0.019
200,10,evasion_dilute,85.1884249941294,0.0,0.021
200,10,evasion_dilute,84.59176003468815,0.0,0.023
200,10,evasion_dilute,83.99567862621736,0.0,0.032
200,10,evasion_dilute,83.39794000867204,0.0,0.035
200,10,evasion_dilute,82.80134291304557,0.0,0.036
200,10,evasion_dilute,82.20481541031758,0.0,0.042
200,10,evasion_dilute,81.60730304674034,0.0,0.062
200,10,evasion_dilute,81.01144104312138,0.0,0.064
200,10,evasion_dilute,80.4145392704915,0.0,0.068
200,10,evasion_dilute,79.81815641205523,0.0,0.073
200,10,evasion_dilute,79.22112552799726,0.0,0.096
200,10,evasion_dilute,78.62342304294349,0.0,0.103
200,10,evasion_dilute,78.02733440773389,0.0,0.115
200,10,evasion_dilute,77.43062609038495,0.0,0.125
200,10,evasion_dilute,76.83268266525182,0.0,0.16
200,10,evasion_dilute,76.23732143627257,0.0,0.169
200,10,evasion_dilute,75.64016451766011,0.0,0.182
200,10,evasion_dilute,75.04383156952464,0.0,0.195
200,10,evasion_dilute,74.4473317838878,0.0,0.234
200,10,evasion_dilute,73.85078088734463,0.0,0.241
200,10,evasion_dilute,73.25336580106242,0.0,0.257
200,10,evasion_dilute,72.65757731917779,0.0,0.267
200,10,evasion_dilute,72.05998184499234,0.0,0.316
200,10,evasion_dilute,71.46344155742847,0.0,0.333
200,10,evasion_dilute,70.86646109162979,0.0,0.346
200,10,evasion_dilute,70.27002571430044,0.0,0.361
200,10,evasion_dilute,69.67366413907125,0.0,0.411
200,10,evasion_dilute,69.0762380391713,0.0,0.427
200,10,evasion_dilute,68.48017200622428,0.0,0.437
200,10,evasion_dilute,67.88272870434423,0.0,0.456
200,10,evasion_dilute,67.28650945690606,0.0,0.508
200,10,evasion_dilute,66.6903698325741,0.0,0.525
200,10,evasion_dilute,66.09258863922541,0.0,0.539
200,10,evasion_dilute,65.49620931694282,0.0,0.56
200,10,evasion_dilute,64.89962945488244,0.0,0.616
200,10,evasion_dilute,64.30277065724029,0.0,0.632
200,10,evasion_dilute,63.705533773838404,0.0,0.646
200,10,evasion_dilute,63.10902040301031,0.0,0.655
200,10,evasion_dilute,62.51144928349956,0.0,0.681
200,10,evasion_dilute,61.913640169325255,0.0,0.69
200,10,evasion_dilute,61.31875876262441,0.0,0.703
200,10,evasion_dilute,60.72124639904717,0.0,0.719
200,10,evasion_dilute,60.1249387366083,0.0,0.759
200,10,evasion_dilute,59.52870828894106,0.0,0.778
200,10,evasion_dilute,58.93181413825384,0.0,0.788
200,10,evasion_dilute,58.334419008982046,0.0,0.799
200,10,evasion_dilute,57.737548910269574,0.0,0.832
200,10,evasion_dilute,57.14146280243036,0.0,0.842
200,10,evasion_dilute,56.54515513999149,0.0,0.851
200,10,evasion_dilute,55.94692155651658,0.0,0.855
200,10,evasion_dilute,55.350665141287855,0.0,0.883
200,10,evasion_dilute,54.75448733218585,0.0,0.894
200,10,evasion_dilute,54.15739076038944,0.0,0.895
200,10,evasion_dilute,53.56066730616974,0.0,0.904
200,10,evasion_dilute,52.96257350205938,0.0,0.926
200,10,evasion_dilute,52.367542707815275,0.0,0.932
200,10,evasion_dilute,51.769551078621724,0.0,0.934
200,10,evasion_dilute,51.17392519729918,0.0,0.935
200,10,evasion_dilute,50.57675412606319,0.0,0.952
200,10,evasion_dilute,49.97881070093006,0.0,0.956
200,10,evasion_dilute,49.3840499483436,0.0,0.961
200,10,evasion_dilute,48.19044028536473,0.0,0.971
200,10,evasion_dilute,47.59345981956604,0.0,0.972
200,10,evasion_dilute,46.995678626217355,0.0,0.975
200,10,evasion_dilute,46.40011692792631,0.0,0.976
200,10,evasion_dilute,45.80410034759077,0.0,0.98
200,10,evasion_dilute,44.60906489289662,0.0,0.983
200,10,evasion_dilute,44.01278077009199,0.0,0.984
200,10,evasion_dilute,43.41566877563247,0.0,0.987
200,10,evasion_dilute,42.81815641205523,0.0,0.989
200,10,evasion_dilute,41.6252516539899,0.0,0.993
200,10,evasion_dilute,41.029188389127484,0.0,0.994
200,10,evasion_dilute,39.835647144215564,0.0,0.995
200,10,evasion_dilute,39.23882418684427,0.0,0.997
200,10,evasion_dilute,36.254925208417944,0.0,0.999
200,10,evasion_dilute,35.06148027482351,0.0,1.0
200,10,evasion_dilute,4.030584087646019,0.002,1.0
200,10,evasion_dilute,3.4341521813264824,0.003,1.0
200,10,evasion_dilute,3.0,0.041,1.0
200,10,evasion_dilute,2.221848749616356,0.161,1.0
200,10,evasion_dilute,1.6382721639824072,0.463,1.0
200,10,evasion_dilute,1.0457574905606752,0.885,1.0
200,10,evasion_dilute,0.4559319556497244,0.997,1.0
200,10,evasion_dilute,-0.146128035678238,1.0,1.0
200,10,evasion_dilute,-inf,1.0,1.0
200,15,evasion_pure,inf,0.0,0.0
200,15,evasion_pure,82.80134291304557,0.0,0.001
200,15,evasion_pure,82.20481541031758,0.0,0.002
200,15,evasion_pure,81.60730304674034,0.0,0.004
200,15,evasion_pure,79.22112552799726,0.0,0.006
200,15,evasion_pure,78.62342304294349,0.0,0.007
200,15,evasion_pure,76.83268266525182,0.0,0.012
200,15,evasion_pure,76.23732143627257,0.0,0.013
200,15,evasion_pure,75.04383156952464,0.0,0.016
200,15,evasion_pure,74.4473317838878,0.0,0.028
200,15,evasion_pure,73.85078088734463,0.0,0.032
200,15,evasion_pure,73.25336580106242,0.0,0.035
200,15,evasion_pure,72.65757731917779,0.0,0.044
200,15,evasion_pure,72.05998184499234,0.0,0.07
200,15,evasion_pure,71.46344155742847,0.0,0.084
200,15,evasion_pure,70.86646109162979,0.0,0.094
200,15,evasion_pure,70.27002571430044,0.0,0.103
200,15,evasion_pure,69.67366413907125,0.0,0.123
200,15,evasion_pure,69.0762380391713,0.0,0.135
200,15,evasion_pure,68.48017200622428,0.0,0.148
200,15,evasion_pure,67.88272870434423,0.0,0.16
200,15,evasion_pure,67.28650945690606,0.0,0.198
200,15,evasion_pure,66.6903698325741,0.0,0.212
200,15,evasion_pure,66.09258863922541,0.0,0.236
200,15,evasion_pure,65.49620931694282,0.0,0.261
200,15,evasion_pure,64.89962945488244,0.0,0.317
200,15,evasion_pure,64.30277065724029,0.0,0.342
200,15,evasion_pure,63.705533773838404,0.0,0.368
200,15,evasion_pure,63.10902040301031,0.0,0.388
200,15,evasion_pure,62.51144928349956,0.0,0.452
200,15,evasion_pure,61.913640169325255,0.0,0.481
200,15,evasion_pure,61.31875876262441,0.0,0.503
200,15,evasion_pure,60.72124639904717,0.0,0.535
200,15,evasion_pure,60.1249387366083,0.0,0.605
200,15,evasion_pure,59.52870828894106,0.0,0.633
200,15,evasion_pure,58.93181413825384,0.0,0.654
200,15,evasion_pure,58.334419008982046,0.0,0.686
200,15,evasion_pure,57.737548910269574,0.0,0.73
200,15,evasion_pure,57.14146280243036,0.0,0.756
200,15,evasion_pure,56.54515513999149,0.0,0.783
200,15,evasion_pure,55.94692155651658,0.0,0.814
200,15,evasion_pure,55.350665141287855,0.0,0.855
200,15,evasion_pure,54.75448733218585,0.0,0.871
200,15,evasion_pure,54.15739076038944,0.0,0.891
200,15,evasion_pure,53.56066730616974,0.0,0.907
200,15,evasion_pure,52.96257350205938,0.0,0.931
200,15,evasion_pure,52.367542707815275,0.0,0.943
200,15,evasion_pure,51.769551078621724,0.0,0.95
200,15,evasion_pure,51.17392519729918,0.0,0.957
200,15,evasion_pure,50.57675412606319,0.0,0.969
200,15,evasion_pure,49.97881070093006,0.0,0.974
200,15,evasion_pure,49.3840499483436,0.0,0.98
200,15,evasion_pure,48.78781239559604,0.0,0.983
200,15,evasion_pure,48.19044028536473,0.0,0.987
200,15,evasion_pure,47.59345981956604,0.0,0.991
200,15,evasion_pure,46.995678626217355,0.0,0.992
200,15,evasion_pure,46.40011692792631,0.0,0.994
200,15,evasion_pure,45.80410034759077,0.0,0.995
200,15,evasion_pure,45.206209615309184,0.0,0.997
200,15,evasion_pure,44.60906489289662,0.0,0.998
200,15,evasion_pure,42.22257317761069,0.0,0.999
200,15,evasion_pure,41.029188389127484,0.0,1.0
200,15,evasion_pure,4.030584087646019,0.002,1.0
200,15,evasion_pure,3.4341521813264824,0.003,1.0
200,15,evasion_pure,3.0,0.041,1.0
200,15,evasion_pure,2.221848749616356,0.161,1.0
200,15,evasion_pure,1.6382721639824072,0.463,1.0
200,15,evasion_pure,1.0457574905606752,0.885,1.0
200,15,evasion_pure,0.4559319556497244,0.997,1.0
200,15,evasion_pure,-0.146128035678238,1.0,1.0
200,15,evasion_pure,-inf,1.0,1.0
200,15,evasion_dilute,inf,0.0,0.0
200,15,evasion_dilute,76.23732143627257,0.0,0.002
200,15,evasion_dilute,72.05998184499234,0.0,0.004
200,15,evasion_dilute,70.86646109162979,0.0,0.005
200,15,evasion_dilute,69.67366413907125,0.0,0.011
200,15,evasion_dilute,68.48017200622428,0.0,0.013
200,15,evasion_dilute,67.28650945690606,0.0,0.015
200,15,evasion_dilute,66.6903698325741,0.0,0.018
200,15,evasion_dilute,66.09258863922541,0.0,0.02
200,15,evasion_dilute,65.49620931694282,0.0,0.027
200,15,evasion_dilute,64.89962945488244,0.0,0.035
200,15,evasion_dilute,64.30277065724029,0.0,0.036
200,15,evasion_dilute,63.705533773838404,0.0,0.039
200,15,evasion_dilute,63.10902040301031,0.0,0.041
200,15,evasion_dilute,62.51144928349956,0.0,0.05
200,15,evasion_dilute,61.913640169325255,0.0,0.055
200,15,evasion_dilute,61.31875876262441,0.0,0.063
200,15,evasion_dilute,60.72124639904717,0.0,0.07
200,15,evasion_dilute,60.1249387366083,0.0,0.081
200,15,evasion_dilute,59.52870828894106,0.0,0.092
200,15,evasion_dilute,58.93181413825384,0.0,0.097
200,15,evasion_dilute,58.334419008982046,0.0,0.109
200,15,evasion_dilute,57.737548910269574,0.0,0.125
200,15,evasion_dilute,57.14146280243036,0.0,0.132
200,15,evasion_dilute,56.54515513999149,0.0,0.143
200,15,evasion_dilute,55.94692155651658,0.0,0.149
200,15,evasion_dilute,55.350665141287855,0.0,0.173
200,15,evasion_dilute,54.75448733218585,0.0,0.182
200,15,evasion_dilute,54.15739076038944,0.0,0.194
200,15,evasion_dilute,53.56066730616974,0.0,0.212
200,15,evasion_dilute,52.96257350205938,0.0,0.239
200,15,evasion_dilute,52.367542707815275,0.0,0.253
200,15,evasion_dilute,51.769551078621724,0.0,0.268
200,15,evasion_dilute,51.17392519729918,0.0,0.285
200,15,evasion_dilute,50.57675412606319,0.0,0.31
200,15,evasion_dilute,49.97881070093006,0.0,0.323
200,15,evasion_dilute,49.3840499483436,0.0,0.341
200,15,evasion_dilute,48.78781239559604,0.0,0.359
200,15,evasion_dilute,48.19044028536473,0.0,0.387
200,15,evasion_dilute,47.59345981956604,0.0,0.398
200,15,evasion_dilute,46.995678626217355,0.0,0.421
200,15,evasion_dilute,46.40011692792631,0.0,0.439
200,15,evasion_dilute,45.80410034759077,0.0,0.47
200,15,evasion_dilute,45.206209615309184,0.0,0.483
200,15,evasion_dilute,44.60906489289662,0.0,0.505
200,15,evasion_dilute,44.01278077009199,0.0,0.523
200,15,evasion_dilute,43.41566877563247,0.0,0.552
200,15,evasion_dilute,42.81815641205523,0.0,0.571
200,15,evasion_dilute,42.22257317761069,0.0,0.586
200,15,evasion_dilute,41.6252516539899,0.0,0.6
200,15,evasion_dilute,41.029188389127484,0.0,0.625
200,15,evasion_dilute,40.43297363384094,0.0,0.638
200,15,evasion_dilute,39.835647144215564,0.0,0.65
200,15,evasion_dilute,39.23882418684427,0.0,0.667
200,15,evasion_dilute,38.64206515299955,0.0,0.698
200,15,evasion_dilute,38.045275209020936,0.0,0.718
200,15,evasion_dilute,37.448550002027126,0.0,0.734
200,15,evasion_dilute,36.85078088734462,0.0,0.748
200,15,evasion_dilute,36.254925208417944,0.0,0.77
200,15,evasion_dilute,35.6575773191778,0.0,0.785
200,15,evasion_dilute,35.06148027482351,0.0,0.797
200,15,evasion_dilute,34.46470587995723,0.0,0.809
200,15,evasion_dilute,33.86966623150499,0.0,0.824
200,15,evasion_dilute,33.27164621797877,0.0,0.835
200,15,evasion_dilute,32.67571754470231,0.0,0.839
200,15,evasion_dilute,32.07779372256098,0.0,0.853
200,15,evasion_dilute,31.481486060122112,0.0,0.872
200,15,evasion_dilute,30.886056647693163,0.0,0.881
200,15,evasion_dilute,30.28735029837279,0.0,0.89
200,15,evasion_dilute,29.690369832574103,0.0,0.897
200,15,evasion_dilute,29.09420411963213,0.0,0.911
200,15,evasion_dilute,28.497572880015568,0.0,0.915
200,15,evasion_dilute,27.899629454882437,0.0,0.922
200,15,evasion_dilute,27.30364361126667,0.0,0.931
200,15,evasion_dilute,26.707743928643524,0.0,0.937
200,15,evasion_dilute,26.11069829749369,0.0,0.943
200,15,evasion_dilute,25.51427857351842,0.0,0.948
200,15,evasion_dilute,24.91721462968355,0.0,0.952
200,15,evasion_dilute,24.32057210338788,0.0,0.959
200,15,evasion_dilute,23.723538195826755,0.0,0.962
200,15,evasion_dilute,23.126679398184603,0.0,0.966
200,15,evasion_dilute,22.530177984021837,0.0,0.97
200,15,evasion_dilute,21.931814138253838,0.0,0.973
200,15,evasion_dilute,21.336299074610352,0.0,0.976
200,15,evasion_dilute,20.739928612014925,0.0,0.977
200,15,evasion_dilute,20.143271109617118,0.0,0.979
200,15,evasion_dilute,19.546681659952963,0.0,0.98
200,15,evasion_dilute,18.950781977329818,0.0,0.982
200,15,evasion_dilute,17.756961951313706,0.0,0.985
200,15,evasion_dilute,17.159266765388193,0.0,0.987
200,15,evasion_dilute,15.96657624451305,0.0,0.989
200,15,evasion_dilute,15.368556230986828,0.0,0.991
200,15,evasion_dilute,14.772113295386326,0.0,0.993
200,15,evasion_dilute,14.175223537524454,0.0,0.995
200,15,evasion_dilute,12.98296666070122,0.0,0.997
200,15,evasion_dilute,11.787812395596042,0.0,0.999
200,15,evasion_dilute,10.595166283380062,0.0,1.0
200,15,evasion_dilute,4.030584087646019,0.002,1.0
200,15,evasion_dilute,3.4341521813264824,0.003,1.0
200,15,evasion_dilute,3.0,0.041,1.0
200,15,evasion_dilute,2.221848749616356,0.161,1.0
200,15,evasion_dilute,1.6382721639824072,0.463,1.0
200,15,evasion_dilute,1.0457574905606752,0.885,1.0
200,15,evasion_dilute,0.4559319556497244,0.997,1.0
200,15,evasion_dilute,-0.146128035678238,1.0,1.0
200,15,evasion_dilute,-inf,1.0,1.0
200,20,evasion_pure,inf,0.0,0.0
200,20,evasion_pure,63.705533773838404,0.0,0.001
200,20,evasion_pure,61.913640169325255,0.0,0.002
200,20,evasion_pure,61.31875876262441,0.0,0.003
200,20,evasion_pure,60.72124639904717,0.0,0.005
200,20,evasion_pure,60.1249387366083,0.0,0.006
200,20,evasion_pure,59.52870828894106,0.0,0.007
200,20,evasion_pure,58.93181413825384,0.0,0.008
200,20,evasion_pure,58.334419008982046,0.0,0.01
200,20,evasion_pure,57.737548910269574,0.0,0.018
200,20,evasion_pure,57.14146280243036,0.0,0.023
200,20,evasion_pure,56.54515513999149,0.0,0.027
200,20,evasion_pure,55.94692155651658,0.0,0.033
200,20,evasion_pure,55.350665141287855,0.0,0.041
200,20,evasion_pure,54.75448733218585,0.0,0.043
200,20,evasion_pure,54.15739076038944,0.0,0.049
200,20,evasion_pure,53.56066730616974,0.0,0.052
200,20,evasion_pure,52.96257350205938,0.0,0.066
200,20,evasion_pure,52.367542707815275,0.0,0.075
200,20,evasion_pure,51.769551078621724,0.0,0.087
200,20,evasion_pure,51.17392519729918,0.0,0.101
200,20,evasion_pure,50.57675412606319,0.0,0.112
